customer_id,segment_true,region,signup_date
CUST01173,Regular,Kolkata,2024-09-04
CUST01174,Occasional,Delhi NCR,2024-01-02
CUST01175,Occasional,Hyderabad,2024-01-14
CUST01176,Occasional,Bengaluru,2025-02-27
CUST01177,Regular,Pune,2025-01-07
CUST01178,Regular,Kolkata,2025-01-13
CUST01179,Regular,Pune,2024-05-23
CUST01180,Regular,Chennai,2024-08-12
CUST01181,Occasional,Hyderabad,2024-10-22
CUST01182,Loyal,Mumbai,2024-04-21
CUST01183,Loyal,Pune,2024-11-22
CUST01184,Regular,Bengaluru,2024-10-30
CUST01185,Regular,Chennai,2024-06-27
CUST01186,One-time,Hyderabad,2024-07-09
CUST01187,Regular,Mumbai,2024-05-14
CUST01188,One-time,Mumbai,2024-12-17
CUST01189,Loyal,Mumbai,2025-03-08
CUST01190,Occasional,Bengaluru,2025-03-13
CUST01191,Regular,Mumbai,2024-12-03
CUST01192,Regular,Hyderabad,2024-06-01
CUST01193,One-time,Bengaluru,2024-12-08
CUST01194,One-time,Chennai,2024-04-17
CUST01195,One-time,Delhi NCR,2025-01-27
CUST01196,Regular,Bengaluru,2024-04-27
CUST01197,Regular,Mumbai,2024-06-25
CUST01198,Occasional,Chennai,2024-02-10
CUST01199,Regular,Mumbai,2024-02-05
CUST01200,Occasional,Mumbai,2024-06-21
CUST01201,Occasional,Mumbai,2024-08-28
CUST01202,Occasional,Hyderabad,2024-01-08
CUST01203,One-time,Mumbai,2025-01-05
CUST01204,Occasional,Pune,2024-02-20
CUST01205,Loyal,Hyderabad,2025-03-13
CUST01206,Loyal,Hyderabad,2024-04-29
CUST01207,Occasional,Mumbai,2024-06-15
CUST01208,Regular,Mumbai,2024-03-11
CUST01209,Regular,Bengaluru,2024-12-27
CUST01210,Regular,Mumbai,2024-11-16
CUST01211,Occasional,Pune,2024-02-04
CUST01212,One-time,Delhi NCR,2024-02-16
CUST01213,Occasional,Bengaluru,2024-09-23
CUST01214,Regular,Mumbai,2025-01-14
CUST01215,Regular,Bengaluru,2024-02-18
CUST01216,Occasional,Mumbai,2024-04-06
CUST01217,Regular,Pune,2024-08-26
CUST01218,Occasional,Mumbai,2024-02-17
CUST01219,Occasional,Kolkata,2024-05-13
CUST01220,Loyal,Pune,2024-01-05
CUST01221,Loyal,Mumbai,2024-08-06
CUST01222,Regular,Mumbai,2024-11-09
CUST01223,One-time,Delhi NCR,2024-06-29
CUST01224,Occasional,Mumbai,2024-04-22
CUST01225,Regular,Mumbai,2024-07-04
CUST01226,One-time,Chennai,2024-08-11
CUST01227,Regular,Pune,2024-03-13
CUST01228,Regular,Mumbai,2024-02-18
CUST01229,One-time,Bengaluru,2024-03-20
CUST01230,Loyal,Delhi NCR,2025-03-07
CUST01231,Regular,Kolkata,2024-11-12
CUST01232,Occasional,Mumbai,2024-02-24
CUST01233,Regular,Hyderabad,2024-05-11
CUST01234,Occasional,Hyderabad,2024-06-29
CUST01235,Regular,Mumbai,2024-03-20
CUST01236,Loyal,Mumbai,2025-01-08
CUST01237,Regular,Delhi NCR,2025-02-15
CUST01238,Regular,Chennai,2024-04-17
CUST01239,Regular,Bengaluru,2024-01-08
CUST01240,Loyal,Pune,2024-04-26
CUST01241,One-time,Hyderabad,2024-09-12
CUST01242,Regular,Hyderabad,2024-12-20
CUST01243,Regular,Bengaluru,2024-05-28
CUST01244,Loyal,Bengaluru,2024-04-29
CUST01245,Regular,Pune,2024-04-19
CUST01246,Regular,Delhi NCR,2024-01-02
CUST01247,Occasional,Chennai,2024-01-07
CUST01248,Regular,Mumbai,2024-07-06
CUST01249,One-time,Mumbai,2024-09-27
CUST01250,One-time,Hyderabad,2024-01-06
CUST01251,Loyal,Delhi NCR,2024-03-28
CUST01252,Loyal,Mumbai,2025-02-02
CUST01253,Loyal,Mumbai,2025-03-09
CUST01254,Occasional,Bengaluru,2024-10-08
CUST01255,Loyal,Chennai,2024-08-16
CUST01256,One-time,Mumbai,2024-09-12
CUST01257,Occasional,Mumbai,2024-06-11
CUST01258,One-time,Bengaluru,2024-03-29
CUST01259,Occasional,Kolkata,2024-06-13
CUST01260,One-time,Delhi NCR,2024-11-02
CUST01261,Loyal,Kolkata,2024-10-17
CUST01262,Regular,Chennai,2024-10-23
CUST01263,Regular,Delhi NCR,2024-09-23
CUST01264,One-time,Hyderabad,2024-01-27
CUST01265,Occasional,Pune,2024-10-01
CUST01266,One-time,Bengaluru,2025-01-20
CUST01267,Regular,Bengaluru,2024-10-11
CUST01268,One-time,Hyderabad,2024-09-10
CUST01269,Regular,Hyderabad,2024-04-08
CUST01270,Regular,Hyderabad,2024-12-13
CUST01271,One-time,Kolkata,2024-07-16
CUST01272,Regular,Bengaluru,2024-04-25
CUST01273,Regular,Hyderabad,2024-08-02
CUST01274,Occasional,Chennai,2024-02-23
CUST01275,Loyal,Mumbai,2025-02-09
CUST01276,Regular,Mumbai,2024-11-03
CUST01277,Regular,Delhi NCR,2024-05-23
CUST01278,Loyal,Chennai,2024-12-13
CUST01279,One-time,Delhi NCR,2024-01-24
CUST01280,Occasional,Pune,2024-06-18
CUST01281,Regular,Mumbai,2024-10-12
CUST01282,Regular,Delhi NCR,2024-01-11
CUST01283,Regular,Pune,2024-11-06
CUST01284,Occasional,Mumbai,2024-12-24
CUST01285,One-time,Chennai,2024-09-17
CUST01286,One-time,Mumbai,2024-03-31
CUST01287,Regular,Chennai,2024-11-24
CUST01288,Regular,Mumbai,2024-05-28
CUST01289,Regular,Kolkata,2024-11-18
CUST01290,Occasional,Pune,2024-10-02
CUST01291,Regular,Mumbai,2024-02-10
CUST01292,Occasional,Mumbai,2024-02-13
CUST01293,Occasional,Mumbai,2024-01-07
CUST01294,Regular,Bengaluru,2024-02-01
CUST01295,Regular,Hyderabad,2024-05-11
CUST01296,Regular,Delhi NCR,2024-01-12
CUST01297,Loyal,Bengaluru,2025-02-15
CUST01298,Regular,Bengaluru,2025-02-05
CUST01299,Occasional,Bengaluru,2024-03-16
CUST01300,Regular,Pune,2024-05-16
CUST01301,Regular,Bengaluru,2024-11-21
CUST01302,Occasional,Pune,2024-10-16
CUST01303,Occasional,Kolkata,2024-09-11
CUST01304,Regular,Delhi NCR,2025-03-09
CUST01305,One-time,Mumbai,2024-10-02
CUST01306,One-time,Mumbai,2024-10-20
CUST01307,Occasional,Bengaluru,2024-08-07
CUST01308,Occasional,Delhi NCR,2024-08-17
CUST01309,Loyal,Kolkata,2024-05-07
CUST01310,One-time,Pune,2024-08-16
CUST01311,Regular,Bengaluru,2025-02-06
CUST01312,One-time,Hyderabad,2024-06-14
CUST01313,Occasional,Delhi NCR,2024-02-28
CUST01314,Loyal,Hyderabad,2024-09-19
CUST01315,Loyal,Mumbai,2024-12-09
CUST01316,Occasional,Pune,2025-02-23
CUST01317,Occasional,Kolkata,2024-08-25
CUST01318,Loyal,Hyderabad,2024-12-11
CUST01319,Occasional,Chennai,2024-04-19
CUST01320,One-time,Delhi NCR,2024-07-04
CUST01321,Regular,Hyderabad,2024-07-02
CUST01322,Regular,Bengaluru,2024-05-25
CUST01323,Loyal,Pune,2024-11-09
CUST01324,Occasional,Mumbai,2025-01-21
CUST01325,Regular,Mumbai,2024-05-23
CUST01326,One-time,Bengaluru,2024-02-29
CUST01327,Regular,Mumbai,2024-12-27
CUST01328,Occasional,Hyderabad,2025-01-07
CUST01329,Regular,Chennai,2025-02-13
CUST01330,Regular,Chennai,2024-04-21
CUST01331,Occasional,Mumbai,2024-11-10
CUST01332,Regular,Kolkata,2024-11-09
CUST01333,Occasional,Mumbai,2024-12-12
CUST01334,One-time,Bengaluru,2024-12-19
CUST01335,One-time,Chennai,2025-02-21
CUST01336,One-time,Mumbai,2024-07-27
CUST01337,Regular,Mumbai,2024-02-03
CUST01338,Occasional,Mumbai,2024-03-25
CUST01339,One-time,Bengaluru,2025-01-23
CUST01340,Regular,Hyderabad,2025-01-05
CUST01341,Loyal,Mumbai,2024-01-05
CUST01342,One-time,Mumbai,2024-06-09
CUST01343,Regular,Bengaluru,2024-04-17
CUST01344,Occasional,Delhi NCR,2024-05-20
CUST01345,One-time,Hyderabad,2024-10-06
CUST01346,Occasional,Kolkata,2024-08-11
CUST01347,Regular,Hyderabad,2024-07-29
CUST01348,Regular,Chennai,2024-07-09
CUST01349,Regular,Bengaluru,2024-10-08
CUST01350,Loyal,Chennai,2024-10-26
CUST01351,Occasional,Mumbai,2024-01-20
CUST01352,One-time,Mumbai,2024-03-01
CUST01353,Regular,Pune,2024-05-29
CUST01354,Regular,Mumbai,2024-07-09
CUST01355,One-time,Chennai,2025-03-12
CUST01356,Loyal,Pune,2025-01-25
CUST01357,Occasional,Kolkata,2024-10-11
CUST01358,Regular,Delhi NCR,2024-01-16
CUST01359,Occasional,Bengaluru,2024-02-14
CUST01360,Regular,Hyderabad,2024-07-19
CUST01361,Occasional,Delhi NCR,2024-09-14
CUST01362,Regular,Bengaluru,2024-10-16
CUST01363,Occasional,Pune,2024-03-03
CUST01364,Loyal,Kolkata,2025-01-23
CUST01365,Regular,Hyderabad,2024-08-04
CUST01366,Occasional,Mumbai,2024-09-17
CUST01367,Regular,Bengaluru,2024-01-18
CUST01368,Loyal,Bengaluru,2024-12-27
CUST01369,Regular,Mumbai,2024-08-25
CUST01370,Regular,Bengaluru,2024-04-07
CUST01371,Loyal,Delhi NCR,2024-05-19
CUST01372,One-time,Mumbai,2024-06-03
CUST01373,Regular,Bengaluru,2024-01-12
CUST01374,One-time,Mumbai,2025-02-16
CUST01375,One-time,Bengaluru,2024-12-17
CUST01376,Loyal,Mumbai,2025-01-23
CUST01377,Occasional,Hyderabad,2024-06-03
CUST01378,One-time,Mumbai,2024-09-01
CUST01379,Occasional,Chennai,2024-07-19
CUST01380,Regular,Mumbai,2024-07-27
CUST01381,Regular,Bengaluru,2024-09-14
CUST01382,Loyal,Delhi NCR,2024-07-16
CUST01383,Occasional,Delhi NCR,2024-12-04
CUST01384,One-time,Bengaluru,2024-01-26
CUST01385,One-time,Chennai,2024-03-25
CUST01386,Loyal,Chennai,2025-01-25
CUST01387,Occasional,Delhi NCR,2025-01-21
CUST01388,Regular,Mumbai,2024-12-24
CUST01389,One-time,Hyderabad,2024-06-10
CUST01390,Loyal,Bengaluru,2024-07-18
CUST01391,One-time,Mumbai,2024-01-12
CUST01392,One-time,Hyderabad,2024-05-02
CUST01393,Loyal,Bengaluru,2024-11-14
CUST01394,Loyal,Pune,2024-05-30
CUST01395,One-time,Delhi NCR,2024-07-29
CUST01396,Regular,Bengaluru,2024-02-23
CUST01397,Occasional,Mumbai,2024-08-05
CUST01398,One-time,Hyderabad,2024-11-12
CUST01399,Occasional,Mumbai,2024-09-07
CUST01400,Regular,Hyderabad,2024-08-31
CUST01401,Regular,Hyderabad,2025-02-04
CUST01402,Loyal,Hyderabad,2024-04-12
CUST01403,One-time,Mumbai,2024-05-11
CUST01404,Regular,Delhi NCR,2024-09-29
CUST01405,Regular,Bengaluru,2024-07-29
CUST01406,Regular,Bengaluru,2025-03-04
CUST01407,One-time,Chennai,2024-01-27
CUST01408,Loyal,Delhi NCR,2024-02-23
CUST01409,One-time,Chennai,2024-05-29
CUST01410,Occasional,Mumbai,2024-07-19
CUST01411,One-time,Delhi NCR,2025-01-25
CUST01412,One-time,Mumbai,2024-08-04
CUST01413,One-time,Hyderabad,2024-07-10
CUST01414,One-time,Mumbai,2024-03-14
CUST01415,Loyal,Delhi NCR,2024-07-09
CUST01416,Occasional,Hyderabad,2024-08-20
CUST01417,Occasional,Bengaluru,2024-09-12
CUST01418,Occasional,Mumbai,2024-09-22
CUST01419,One-time,Mumbai,2024-07-07
CUST01420,One-time,Bengaluru,2024-03-09
CUST01421,Occasional,Delhi NCR,2024-03-07
CUST01422,Regular,Mumbai,2024-03-08
CUST01423,Regular,Pune,2024-09-27
CUST01424,Regular,Delhi NCR,2025-01-10
CUST01425,Regular,Bengaluru,2025-01-21
CUST01426,Regular,Delhi NCR,2024-05-16
CUST01427,Loyal,Mumbai,2024-02-04
CUST01428,Loyal,Mumbai,2024-10-03
CUST01429,Occasional,Delhi NCR,2024-01-17
CUST01430,Regular,Mumbai,2024-10-01
CUST01431,One-time,Delhi NCR,2024-06-16
CUST01432,Occasional,Chennai,2025-01-02
CUST01433,Loyal,Chennai,2024-09-30
CUST01434,Regular,Delhi NCR,2024-11-20
CUST01435,Regular,Bengaluru,2024-06-26
CUST01436,One-time,Bengaluru,2025-01-03
CUST01437,Regular,Hyderabad,2024-08-18
CUST01438,Occasional,Delhi NCR,2024-09-30
CUST01439,One-time,Delhi NCR,2024-06-06
CUST01440,One-time,Delhi NCR,2024-07-15
CUST01441,Regular,Mumbai,2025-01-02
CUST01442,Loyal,Delhi NCR,2024-06-21
CUST01443,Regular,Chennai,2024-01-10
CUST01444,Loyal,Chennai,2024-06-15
CUST01445,Regular,Mumbai,2024-06-20
CUST01446,Occasional,Bengaluru,2024-07-02
CUST01447,One-time,Delhi NCR,2024-01-31
CUST01448,Occasional,Bengaluru,2024-02-26
CUST01449,Occasional,Bengaluru,2024-05-21
CUST01450,Regular,Mumbai,2024-07-04
CUST01451,One-time,Chennai,2024-01-13
CUST01452,Occasional,Kolkata,2024-06-19
CUST01453,One-time,Pune,2024-05-20
CUST01454,One-time,Pune,2024-01-16
CUST01455,Regular,Bengaluru,2024-04-19
CUST01456,Loyal,Delhi NCR,2024-04-30
CUST01457,Regular,Mumbai,2024-03-03
CUST01458,Regular,Bengaluru,2024-11-25
CUST01459,One-time,Mumbai,2024-02-01
CUST01460,Regular,Hyderabad,2024-09-10
CUST01461,Occasional,Bengaluru,2024-10-18
CUST01462,Occasional,Delhi NCR,2024-12-19
CUST01463,Regular,Delhi NCR,2024-08-26
CUST01464,Regular,Kolkata,2024-08-25
CUST01465,Occasional,Mumbai,2024-11-29
CUST01466,Occasional,Mumbai,2025-01-09
CUST01467,Regular,Mumbai,2024-04-02
CUST01468,Regular,Pune,2024-12-14
CUST01469,Occasional,Kolkata,2024-07-21
CUST01470,Regular,Delhi NCR,2024-02-13
CUST01471,One-time,Chennai,2024-09-25
CUST01472,Regular,Delhi NCR,2025-03-03
CUST01473,Loyal,Pune,2024-03-02
CUST01474,Regular,Mumbai,2024-01-07
CUST01475,Occasional,Bengaluru,2025-02-05
CUST01476,Occasional,Pune,2024-09-18
CUST01477,Regular,Bengaluru,2024-04-05
CUST01478,One-time,Delhi NCR,2024-12-13
CUST01479,Regular,Hyderabad,2024-06-21
CUST01480,Regular,Kolkata,2024-05-25
CUST01481,Regular,Bengaluru,2024-05-06
CUST01482,Loyal,Pune,2024-09-19
CUST01483,Occasional,Hyderabad,2024-02-28
CUST01484,Regular,Delhi NCR,2024-06-07
CUST01485,Occasional,Chennai,2024-05-13
CUST01486,Loyal,Delhi NCR,2024-01-27
CUST01487,One-time,Hyderabad,2024-11-30
CUST01488,Regular,Mumbai,2024-01-04
CUST01489,One-time,Delhi NCR,2025-02-24
CUST01490,Regular,Bengaluru,2024-02-11
CUST01491,Loyal,Bengaluru,2024-06-05
CUST01492,One-time,Chennai,2024-02-13
CUST01493,Occasional,Kolkata,2024-06-09
CUST01494,Occasional,Mumbai,2024-09-24
CUST01495,Regular,Delhi NCR,2024-02-08
CUST01496,Occasional,Delhi NCR,2024-08-18
CUST01497,One-time,Bengaluru,2024-12-04
CUST01498,Occasional,Bengaluru,2024-07-18
CUST01499,Regular,Chennai,2024-02-19
CUST01500,Occasional,Hyderabad,2024-10-30
CUST01501,Occasional,Mumbai,2024-03-22
CUST01502,One-time,Bengaluru,2024-01-08
CUST01503,Regular,Pune,2024-07-10
CUST01504,Regular,Bengaluru,2024-04-28
CUST01505,One-time,Mumbai,2024-01-13
CUST01506,Occasional,Delhi NCR,2024-12-06
CUST01507,Occasional,Delhi NCR,2024-09-19
CUST01508,Regular,Mumbai,2025-02-02
CUST01509,Regular,Hyderabad,2024-07-29
CUST01510,Occasional,Delhi NCR,2024-07-10
CUST01511,Loyal,Bengaluru,2025-01-04
CUST01512,Regular,Bengaluru,2024-02-05
CUST01513,Occasional,Chennai,2024-06-07
CUST01514,Occasional,Mumbai,2024-12-15
CUST01515,One-time,Mumbai,2024-05-08
CUST01516,Regular,Delhi NCR,2025-01-22
CUST01517,Loyal,Bengaluru,2024-05-04
CUST01518,One-time,Delhi NCR,2024-06-30
CUST01519,Regular,Hyderabad,2025-01-28
CUST01520,Regular,Delhi NCR,2024-04-16
CUST01521,Regular,Mumbai,2025-02-28
CUST01522,Occasional,Delhi NCR,2024-01-20
CUST01523,One-time,Hyderabad,2024-04-26
CUST01524,Occasional,Chennai,2024-09-15
CUST01525,Occasional,Hyderabad,2024-09-17
CUST01526,Regular,Bengaluru,2025-02-02
CUST01527,Regular,Hyderabad,2025-02-24
CUST01528,Regular,Pune,2024-10-23
CUST01529,Loyal,Delhi NCR,2024-10-15
CUST01530,Regular,Bengaluru,2024-05-18
CUST01531,Regular,Hyderabad,2024-12-18
CUST01532,Loyal,Delhi NCR,2024-10-08
CUST01533,Occasional,Pune,2024-01-11
CUST01534,Occasional,Bengaluru,2024-12-30
CUST01535,Loyal,Bengaluru,2024-06-06
CUST01536,Regular,Mumbai,2024-07-27
CUST01537,Occasional,Pune,2024-07-31
CUST01538,Occasional,Chennai,2024-12-25
CUST01539,One-time,Mumbai,2024-04-27
CUST01540,Regular,Delhi NCR,2024-06-20
CUST01541,One-time,Mumbai,2024-01-18
CUST01542,Regular,Mumbai,2024-06-01
CUST01543,Regular,Kolkata,2024-02-08
CUST01544,Regular,Bengaluru,2024-09-12
CUST01545,Regular,Delhi NCR,2025-01-26
CUST01546,Regular,Delhi NCR,2024-07-22
CUST01547,Regular,Kolkata,2025-02-03
CUST01548,Occasional,Delhi NCR,2025-03-03
CUST01549,Regular,Hyderabad,2024-01-24
CUST01550,Regular,Delhi NCR,2024-08-14
CUST01551,Loyal,Mumbai,2024-08-19
CUST01552,Regular,Pune,2024-06-17
CUST01553,Regular,Mumbai,2024-12-29
CUST01554,Regular,Pune,2024-06-21
CUST01555,Regular,Delhi NCR,2024-01-25
CUST01556,Occasional,Hyderabad,2024-08-27
CUST01557,One-time,Hyderabad,2024-03-29
CUST01558,Regular,Hyderabad,2024-06-04
CUST01559,Occasional,Mumbai,2024-08-07
CUST01560,One-time,Pune,2024-11-12
CUST01561,One-time,Kolkata,2024-05-01
CUST01562,Occasional,Delhi NCR,2024-06-15
CUST01563,One-time,Delhi NCR,2024-01-30
CUST01564,One-time,Hyderabad,2024-06-17
CUST01565,Occasional,Mumbai,2024-09-11
CUST01566,Regular,Pune,2024-09-27
CUST01567,Loyal,Hyderabad,2024-05-08
CUST01568,Loyal,Mumbai,2024-01-27
CUST01569,Regular,Bengaluru,2024-09-09
CUST01570,Regular,Bengaluru,2024-10-14
CUST01571,Regular,Delhi NCR,2024-02-07
CUST01572,Occasional,Chennai,2024-08-09
CUST01573,Occasional,Mumbai,2024-02-11
CUST01574,One-time,Delhi NCR,2024-07-17
CUST01575,Loyal,Chennai,2024-10-07
CUST01576,Regular,Mumbai,2024-11-11
CUST01577,Occasional,Hyderabad,2024-11-08
CUST01578,One-time,Mumbai,2024-11-28
CUST01579,One-time,Bengaluru,2024-04-15
CUST01580,One-time,Mumbai,2025-01-05
CUST01581,One-time,Pune,2024-06-02
CUST01582,Regular,Hyderabad,2024-06-13
CUST01583,Regular,Chennai,2024-12-10
CUST01584,Regular,Kolkata,2024-05-23
CUST01585,Occasional,Pune,2024-02-02
CUST01586,One-time,Hyderabad,2024-11-08
CUST01587,Regular,Bengaluru,2024-10-17
CUST01588,Occasional,Chennai,2024-09-11
CUST01589,Regular,Pune,2024-03-03
CUST01590,Regular,Chennai,2024-10-03
CUST01591,Regular,Delhi NCR,2024-03-27
CUST01592,Loyal,Bengaluru,2024-08-31
CUST01593,One-time,Hyderabad,2024-08-10
CUST01594,Regular,Mumbai,2024-12-04
CUST01595,One-time,Mumbai,2025-03-03
CUST01596,Occasional,Kolkata,2024-03-24
CUST01597,Regular,Bengaluru,2024-02-20
CUST01598,Regular,Mumbai,2024-08-31
CUST01599,One-time,Delhi NCR,2025-02-20
CUST01600,Regular,Delhi NCR,2024-03-10
CUST01601,One-time,Pune,2024-08-01
CUST01602,Loyal,Chennai,2024-06-27
CUST01603,Occasional,Kolkata,2024-05-19
CUST01604,One-time,Pune,2024-10-17
CUST01605,Regular,Pune,2024-05-09
CUST01606,Regular,Delhi NCR,2024-08-03
CUST01607,One-time,Chennai,2025-01-05
CUST01608,Regular,Mumbai,2024-06-15
CUST01609,Regular,Mumbai,2024-01-10
CUST01610,Regular,Kolkata,2025-01-22
CUST01611,Regular,Chennai,2024-04-30
CUST01612,Occasional,Delhi NCR,2024-12-04
CUST01613,Occasional,Pune,2024-11-30
CUST01614,Regular,Bengaluru,2024-08-18
CUST01615,One-time,Delhi NCR,2024-02-08
CUST01616,Regular,Delhi NCR,2025-02-20
CUST01617,Loyal,Mumbai,2024-10-25
CUST01618,Occasional,Bengaluru,2024-07-04
CUST01619,One-time,Bengaluru,2025-01-09
CUST01620,Loyal,Bengaluru,2024-12-11
CUST01621,Regular,Mumbai,2024-11-29
CUST01622,Occasional,Kolkata,2024-03-14
CUST01623,One-time,Pune,2024-10-04
CUST01624,Loyal,Chennai,2024-05-05
CUST01625,Regular,Mumbai,2024-02-04
CUST01626,Occasional,Pune,2024-05-28
CUST01627,Regular,Chennai,2024-02-15
CUST01628,Regular,Delhi NCR,2024-02-16
CUST01629,Regular,Mumbai,2024-11-14
CUST01630,Regular,Delhi NCR,2024-08-07
CUST01631,Regular,Delhi NCR,2024-06-23
CUST01632,One-time,Bengaluru,2024-03-25
CUST01633,Occasional,Delhi NCR,2024-12-03
CUST01634,Occasional,Delhi NCR,2024-10-04
CUST01635,One-time,Pune,2024-09-13
CUST01636,Regular,Mumbai,2024-03-24
CUST01637,Regular,Delhi NCR,2024-02-24
CUST01638,One-time,Pune,2024-02-24
CUST01639,Regular,Mumbai,2024-01-11
CUST01640,Occasional,Delhi NCR,2025-02-28
CUST01641,Occasional,Mumbai,2024-06-10
CUST01642,Loyal,Mumbai,2024-10-15
CUST01643,Regular,Bengaluru,2025-03-06
CUST01644,Regular,Mumbai,2025-02-14
CUST01645,Regular,Delhi NCR,2024-05-20
CUST01646,Regular,Kolkata,2024-08-02
CUST01647,Regular,Chennai,2024-07-21
CUST01648,Occasional,Mumbai,2024-01-15
CUST01649,One-time,Delhi NCR,2024-12-02
CUST01650,One-time,Bengaluru,2024-09-08
CUST01651,Regular,Chennai,2024-06-11
CUST01652,Regular,Hyderabad,2024-09-01
CUST01653,Regular,Mumbai,2024-11-18
CUST01654,Loyal,Mumbai,2024-01-07
CUST01655,One-time,Delhi NCR,2024-10-09
CUST01656,Regular,Chennai,2025-01-12
CUST01657,Regular,Chennai,2024-11-14
CUST01658,One-time,Mumbai,2024-09-28
CUST01659,Regular,Bengaluru,2024-02-09
CUST01660,Loyal,Mumbai,2024-11-22
CUST01661,Regular,Pune,2024-11-24
CUST01662,Occasional,Chennai,2024-08-04
CUST01663,Occasional,Bengaluru,2024-09-12
CUST01664,Regular,Mumbai,2024-09-27
CUST01665,One-time,Bengaluru,2024-02-23
CUST01666,One-time,Delhi NCR,2024-04-22
CUST01667,One-time,Hyderabad,2024-12-13
CUST01668,Regular,Delhi NCR,2025-03-02
CUST01669,Loyal,Chennai,2024-04-28
CUST01670,One-time,Delhi NCR,2024-06-24
CUST01671,Regular,Mumbai,2025-02-04
CUST01672,Occasional,Delhi NCR,2024-03-12
CUST01673,Occasional,Mumbai,2024-04-24
CUST01674,Loyal,Delhi NCR,2024-01-25
CUST01675,Occasional,Pune,2024-04-12
CUST01676,One-time,Mumbai,2024-10-05
CUST01677,Occasional,Mumbai,2024-06-01
CUST01678,Regular,Mumbai,2025-03-06
CUST01679,One-time,Mumbai,2025-01-25
CUST01680,Occasional,Chennai,2025-01-27
CUST01681,Occasional,Kolkata,2024-11-14
CUST01682,One-time,Mumbai,2024-11-03
CUST01683,Occasional,Hyderabad,2024-08-11
CUST01684,Regular,Hyderabad,2025-03-09
CUST01685,Loyal,Kolkata,2024-02-11
CUST01686,Regular,Delhi NCR,2024-11-12
CUST01687,Occasional,Delhi NCR,2024-03-02
CUST01688,Occasional,Bengaluru,2024-05-28
CUST01689,Occasional,Chennai,2024-04-21
CUST01690,Regular,Hyderabad,2024-09-20
CUST01691,Occasional,Bengaluru,2024-12-10
CUST01692,One-time,Delhi NCR,2024-02-04
CUST01693,Regular,Hyderabad,2024-09-20
CUST01694,Occasional,Chennai,2024-04-07
CUST01695,Occasional,Delhi NCR,2024-02-03
CUST01696,Occasional,Pune,2024-07-01
CUST01697,Regular,Delhi NCR,2024-09-11
CUST01698,Occasional,Bengaluru,2024-03-29
CUST01699,One-time,Bengaluru,2024-06-19
CUST01700,Occasional,Hyderabad,2025-02-21
CUST01701,One-time,Kolkata,2024-05-31
CUST01702,One-time,Bengaluru,2025-03-12
CUST01703,Regular,Delhi NCR,2024-12-31
CUST01704,Occasional,Delhi NCR,2024-06-11
CUST01705,Regular,Mumbai,2024-09-09
CUST01706,One-time,Delhi NCR,2024-11-06
CUST01707,Loyal,Mumbai,2024-07-22
CUST01708,Regular,Bengaluru,2024-06-27
CUST01709,One-time,Mumbai,2024-05-24
CUST01710,Regular,Delhi NCR,2024-03-02
CUST01711,Occasional,Hyderabad,2024-01-11
CUST01712,Regular,Delhi NCR,2024-05-27
CUST01713,One-time,Pune,2024-12-14
CUST01714,One-time,Chennai,2024-04-12
CUST01715,Regular,Bengaluru,2024-03-19
CUST01716,Occasional,Mumbai,2024-05-23
CUST01717,Regular,Delhi NCR,2024-09-19
CUST01718,Occasional,Bengaluru,2024-04-04
CUST01719,Occasional,Bengaluru,2024-04-06
CUST01720,One-time,Mumbai,2024-02-19
CUST01721,Loyal,Bengaluru,2024-05-25
CUST01722,Regular,Bengaluru,2024-04-05
CUST01723,Occasional,Delhi NCR,2024-12-30
CUST01724,Occasional,Pune,2025-01-31
CUST01725,Regular,Mumbai,2024-06-11
CUST01726,Loyal,Delhi NCR,2024-02-07
CUST01727,Regular,Hyderabad,2024-02-08
CUST01728,One-time,Delhi NCR,2024-05-22
CUST01729,Loyal,Pune,2024-07-21
CUST01730,Regular,Delhi NCR,2024-08-19
CUST01731,One-time,Delhi NCR,2024-05-13
CUST01732,Loyal,Chennai,2024-06-04
CUST01733,Occasional,Delhi NCR,2024-05-04
CUST01734,Regular,Delhi NCR,2024-08-14
CUST01735,One-time,Chennai,2024-11-01
CUST01736,Occasional,Hyderabad,2024-01-20
CUST01737,One-time,Pune,2024-07-28
CUST01738,Regular,Mumbai,2024-10-11
CUST01739,Occasional,Mumbai,2024-10-21
CUST01740,Occasional,Pune,2024-09-03
CUST01741,Regular,Mumbai,2024-08-18
CUST01742,Regular,Delhi NCR,2024-10-25
CUST01743,Loyal,Hyderabad,2024-06-14
CUST01744,One-time,Delhi NCR,2024-09-05
CUST01745,Occasional,Mumbai,2024-05-19
CUST01746,Occasional,Mumbai,2024-07-10
CUST01747,Occasional,Bengaluru,2024-02-24
CUST01748,Occasional,Pune,2024-06-02
CUST01749,Regular,Chennai,2024-03-03
CUST01750,Regular,Mumbai,2024-04-09
CUST01751,Occasional,Mumbai,2024-07-02
CUST01752,Regular,Bengaluru,2024-08-07
CUST01753,One-time,Delhi NCR,2025-02-16
CUST01754,One-time,Bengaluru,2024-01-12
CUST01755,Regular,Chennai,2025-01-28
CUST01756,Occasional,Bengaluru,2024-05-23
CUST01757,Loyal,Delhi NCR,2024-11-13
CUST01758,One-time,Kolkata,2024-10-23
CUST01759,One-time,Mumbai,2025-03-01
CUST01760,One-time,Kolkata,2024-02-17
