customer_id,last_order,frequency,monetary,recency,R_score,F_score,M_score,RFM_sum,segment,region,segment_true
CUST01594,2025-12-25,13,381695.89,6,5,4,4,13,Champions,Mumbai,Regular
CUST01595,2025-03-24,2,51847.67,282,2,1,1,4,Lost,Mumbai,One-time
CUST01596,2025-12-06,11,234761.77,25,4,3,3,10,Loyal Customers,Kolkata,Occasional
CUST01597,2025-12-27,24,543338.42,4,5,5,5,15,Champions,Bengaluru,Regular
CUST01598,2025-12-06,8,421497.79,25,4,3,5,12,Loyal Customers,Mumbai,Regular
CUST01599,2025-08-20,3,44435.06,133,3,1,1,5,Needs Attention,Delhi NCR,One-time
CUST01600,2025-11-28,15,521756.81999999995,33,4,4,5,13,Champions,Delhi NCR,Regular
CUST01601,2025-01-08,2,16359.66,357,1,1,1,3,Lost,Pune,One-time
CUST01602,2025-12-18,23,522591.92,13,5,5,5,15,Champions,Chennai,Loyal
CUST01603,2025-11-06,8,107013.48,55,3,3,2,8,Loyal Customers,Kolkata,Occasional
CUST01604,2025-05-03,1,22141.73,242,2,1,1,4,Lost,Pune,One-time
CUST01605,2025-12-01,22,605710.23,30,4,5,5,14,Champions,Pune,Regular
CUST01606,2025-04-10,12,143109.99,265,2,4,3,9,At Risk,Delhi NCR,Regular
CUST01607,2025-04-22,2,31321.83,253,2,1,1,4,Lost,Chennai,One-time
CUST01608,2025-12-08,18,308450.02999999997,23,4,5,4,13,Champions,Mumbai,Regular
CUST01609,2025-12-02,18,263188.79000000004,29,4,5,4,13,Champions,Mumbai,Regular
CUST01610,2025-12-17,12,299703.6,14,5,4,4,13,Champions,Kolkata,Regular
CUST01611,2025-12-19,20,294966.78,12,5,5,4,14,Champions,Chennai,Regular
CUST01612,2025-02-10,6,154722.76,324,1,2,3,6,Needs Attention,Delhi NCR,Occasional
CUST01613,2025-10-04,3,50918.229999999996,88,3,1,1,5,Needs Attention,Pune,Occasional
CUST01614,2025-12-17,15,400803.87,14,5,4,4,13,Champions,Bengaluru,Regular
CUST01615,2024-02-17,2,13025.17,683,1,1,1,3,Lost,Delhi NCR,One-time
CUST01616,2025-12-17,11,235932.63,14,5,3,3,11,Loyal Customers,Delhi NCR,Regular
CUST01617,2025-12-28,18,318050.76,3,5,5,4,14,Champions,Mumbai,Loyal
CUST01618,2025-07-11,5,149324.24,173,2,2,3,7,Needs Attention,Bengaluru,Occasional
CUST01619,2025-07-07,3,75846.87,177,2,1,2,5,Lost,Bengaluru,One-time
CUST01620,2025-11-25,16,324626.23000000004,36,4,4,4,12,Champions,Bengaluru,Loyal
CUST01621,2025-12-07,9,410568.82,24,4,3,5,12,Loyal Customers,Mumbai,Regular
CUST01622,2025-11-06,10,243388.56,55,3,3,4,10,Loyal Customers,Kolkata,Occasional
CUST01623,2025-01-06,1,59442.5,359,1,1,2,4,Lost,Pune,One-time
CUST01624,2025-12-25,36,787959.9500000001,6,5,5,5,15,Champions,Chennai,Loyal
CUST01625,2025-12-18,22,418953.17,13,5,5,5,15,Champions,Mumbai,Regular
CUST01626,2025-03-01,8,112341.27,305,2,3,2,7,At Risk,Pune,Occasional
CUST01627,2025-11-28,20,402358.66,33,4,5,5,14,Champions,Chennai,Regular
CUST01628,2024-11-18,14,218490.84,408,1,4,3,8,At Risk,Delhi NCR,Regular
CUST01629,2025-11-01,18,560655.4299999999,60,3,5,5,13,Loyal Customers,Mumbai,Regular
CUST01630,2025-09-14,16,321703.2,108,3,4,4,11,Loyal Customers,Delhi NCR,Regular
CUST01631,2025-12-12,16,317045.0,19,4,4,4,12,Champions,Delhi NCR,Regular
CUST01632,2024-06-28,4,19837.36,551,1,2,1,4,Lost,Bengaluru,One-time
CUST01633,2025-12-27,7,125826.93000000001,4,5,3,2,10,Loyal Customers,Delhi NCR,Occasional
CUST01634,2025-08-15,3,48040.700000000004,138,3,1,1,5,Needs Attention,Delhi NCR,Occasional
CUST01635,2025-01-24,2,26818.769999999997,341,1,1,1,3,Lost,Pune,One-time
CUST01636,2024-10-08,20,502036.89,449,1,5,5,11,At Risk,Mumbai,Regular
CUST01637,2024-09-22,16,335848.12,465,1,4,4,9,At Risk,Delhi NCR,Regular
CUST01638,2024-07-25,2,7952.75,524,1,1,1,3,Lost,Pune,One-time
CUST01639,2025-12-01,22,409528.69,30,4,5,5,14,Champions,Mumbai,Regular
CUST01640,2025-05-12,3,36225.19,233,2,1,1,4,Lost,Delhi NCR,Occasional
CUST01641,2025-12-26,13,227137.52,5,5,4,3,12,Loyal Customers,Mumbai,Occasional
CUST01642,2025-12-24,25,430524.91,7,5,5,5,15,Champions,Mumbai,Loyal
CUST01643,2025-12-21,8,144077.08,10,5,3,3,11,Loyal Customers,Bengaluru,Regular
CUST01644,2025-12-21,4,38377.79,10,5,2,1,8,New / Promising,Mumbai,Regular
CUST01645,2025-11-27,17,237640.65999999997,34,4,4,3,11,Loyal Customers,Delhi NCR,Regular
CUST01646,2025-12-12,19,621466.21,19,4,5,5,14,Champions,Kolkata,Regular
CUST01647,2025-12-18,12,326568.06,13,5,4,4,13,Champions,Chennai,Regular
CUST01648,2024-08-27,9,140832.83,491,1,3,3,7,At Risk,Mumbai,Occasional
CUST01649,2024-12-10,2,44627.21,386,1,1,1,3,Lost,Delhi NCR,One-time
CUST01650,2024-11-11,3,17041.73,415,1,1,1,3,Lost,Bengaluru,One-time
CUST01651,2025-11-23,12,219698.15,38,4,4,3,11,Loyal Customers,Chennai,Regular
CUST01652,2025-12-23,15,433906.96,8,5,4,5,14,Champions,Hyderabad,Regular
CUST01653,2025-12-22,10,333543.41,9,5,3,4,12,Loyal Customers,Mumbai,Regular
CUST01654,2025-12-16,33,750806.63,15,5,5,5,15,Champions,Mumbai,Loyal
CUST01655,2025-03-03,5,122406.70999999999,303,2,2,2,6,Lost,Delhi NCR,One-time
CUST01656,2025-05-02,11,133294.79,243,2,3,2,7,At Risk,Chennai,Regular
CUST01657,2025-11-17,12,197481.51,44,4,4,3,11,Loyal Customers,Chennai,Regular
CUST01658,2025-06-02,2,51152.49,212,2,1,1,4,Lost,Mumbai,One-time
CUST01659,2025-05-14,15,407406.23,231,2,4,5,11,At Risk,Bengaluru,Regular
CUST01660,2025-12-16,15,433645.13,15,5,4,5,14,Champions,Mumbai,Loyal
CUST01661,2025-12-03,11,277533.47,28,4,3,4,11,Loyal Customers,Pune,Regular
CUST01662,2025-07-28,7,117754.78,156,3,3,2,8,Loyal Customers,Chennai,Occasional
CUST01663,2025-02-13,8,73700.82,321,2,3,2,7,At Risk,Bengaluru,Occasional
CUST01664,2024-12-11,8,135002.92,385,1,3,2,6,At Risk,Mumbai,Regular
CUST01665,2024-10-05,4,52013.0,452,1,2,1,4,Lost,Bengaluru,One-time
CUST01666,2025-07-10,7,68687.01000000001,174,2,3,2,7,At Risk,Delhi NCR,One-time
CUST01667,2025-02-14,2,60548.16,320,2,1,2,5,Lost,Hyderabad,One-time
CUST01668,2025-12-06,7,158837.46,25,4,3,3,10,Loyal Customers,Delhi NCR,Regular
CUST01669,2025-12-05,31,740044.98,26,4,5,5,14,Champions,Chennai,Loyal
CUST01670,2024-12-22,7,253120.84,374,1,3,4,8,At Risk,Delhi NCR,One-time
CUST01671,2025-11-04,7,109241.6,57,3,3,2,8,Loyal Customers,Mumbai,Regular
CUST01672,2024-10-17,8,183616.34,440,1,3,3,7,At Risk,Delhi NCR,Occasional
CUST01673,2025-09-09,8,306743.87,113,3,3,4,10,Loyal Customers,Mumbai,Occasional
CUST01674,2025-11-24,33,573276.82,37,4,5,5,14,Champions,Delhi NCR,Loyal
CUST01675,2025-09-06,5,80507.16,116,3,2,2,7,Needs Attention,Pune,Occasional
CUST01676,2025-09-04,4,47825.01,118,3,2,1,6,Needs Attention,Mumbai,One-time
CUST01677,2025-10-14,3,32105.26,78,3,1,1,5,Needs Attention,Mumbai,Occasional
CUST01678,2025-12-19,11,319152.44,12,5,3,4,12,Loyal Customers,Mumbai,Regular
CUST01679,2025-04-07,1,1520.69,268,2,1,1,4,Lost,Mumbai,One-time
CUST01680,2025-12-08,4,83418.70999999999,23,4,2,2,8,New / Promising,Chennai,Occasional
CUST01681,2025-09-05,7,183092.44999999998,117,3,3,3,9,Loyal Customers,Kolkata,Occasional
CUST01682,2025-02-04,2,57612.82,330,1,1,1,3,Lost,Mumbai,One-time
CUST01683,2024-12-14,5,156947.78,382,1,2,3,6,Needs Attention,Hyderabad,Occasional
CUST01684,2025-11-04,7,198903.56,57,3,3,3,9,Loyal Customers,Hyderabad,Regular
CUST01685,2025-12-23,38,871021.78,8,5,5,5,15,Champions,Kolkata,Loyal
CUST01686,2025-03-16,15,404418.84,290,2,4,5,11,At Risk,Delhi NCR,Regular
CUST01687,2024-11-16,14,403250.04,410,1,4,5,10,At Risk,Delhi NCR,Occasional
CUST01688,2025-06-09,5,67102.17,205,2,2,2,6,Lost,Bengaluru,Occasional
CUST01689,2025-03-05,4,30124.489999999998,301,2,2,1,5,Lost,Chennai,Occasional
CUST01690,2024-12-21,11,296737.17,375,1,3,4,8,At Risk,Hyderabad,Regular
CUST01691,2025-08-28,6,172624.38,125,3,2,3,8,Needs Attention,Bengaluru,Occasional
CUST01692,2024-06-30,7,227382.58,549,1,3,3,7,At Risk,Delhi NCR,One-time
CUST01693,2025-12-17,10,94544.86,14,5,3,2,10,Loyal Customers,Hyderabad,Regular
CUST01694,2025-03-07,4,113780.73,299,2,2,2,6,Lost,Chennai,Occasional
CUST01695,2025-10-19,10,206836.9,73,3,3,3,9,Loyal Customers,Delhi NCR,Occasional
CUST01696,2025-12-17,4,72856.47,14,5,2,2,9,New / Promising,Pune,Occasional
CUST01697,2025-08-08,11,194707.58000000002,145,3,3,3,9,Loyal Customers,Delhi NCR,Regular
CUST01698,2025-11-28,9,115018.73,33,4,3,2,9,Loyal Customers,Bengaluru,Occasional
CUST01699,2024-09-21,3,75629.42,466,1,1,2,4,Lost,Bengaluru,One-time
CUST01700,2025-11-06,2,91210.7,55,3,1,2,6,Needs Attention,Hyderabad,Occasional
CUST01701,2025-04-11,1,5628.08,264,2,1,1,4,Lost,Kolkata,One-time
CUST01702,2025-04-07,1,2084.21,268,2,1,1,4,Lost,Bengaluru,One-time
CUST01703,2025-08-17,9,131578.76,136,3,3,2,8,Loyal Customers,Delhi NCR,Regular
CUST01704,2025-12-02,7,244193.5,29,4,3,4,11,Loyal Customers,Delhi NCR,Occasional
CUST01705,2025-12-30,14,358328.94,1,5,4,4,13,Champions,Mumbai,Regular
CUST01706,2025-05-15,1,16538.37,230,2,1,1,4,Lost,Delhi NCR,One-time
CUST01707,2025-11-08,31,624009.45,53,3,5,5,13,Loyal Customers,Mumbai,Loyal
CUST01708,2025-11-30,12,201117.1,31,4,4,3,11,Loyal Customers,Bengaluru,Regular
CUST01709,2025-10-02,2,5107.03,90,3,1,1,5,Needs Attention,Mumbai,One-time
CUST01710,2025-12-06,16,448896.59,25,4,4,5,13,Champions,Delhi NCR,Regular
CUST01711,2025-03-26,8,91512.99,280,2,3,2,7,At Risk,Hyderabad,Occasional
CUST01712,2025-12-19,14,503816.70999999996,12,5,4,5,14,Champions,Delhi NCR,Regular
CUST01713,2025-02-04,2,28367.210000000003,330,1,1,1,3,Lost,Pune,One-time
CUST01714,2024-07-23,3,81812.17,526,1,1,2,4,Lost,Chennai,One-time
CUST01715,2025-12-16,23,451251.01,15,5,5,5,15,Champions,Bengaluru,Regular
CUST01716,2024-09-28,6,38032.32,459,1,2,1,4,Lost,Mumbai,Occasional
CUST01717,2025-11-26,9,174048.48,35,4,3,3,10,Loyal Customers,Delhi NCR,Regular
CUST01718,2025-06-18,7,137414.36,196,2,3,2,7,At Risk,Bengaluru,Occasional
CUST01719,2025-02-14,7,150454.13,320,2,3,3,8,At Risk,Bengaluru,Occasional
CUST01720,2024-06-19,2,5961.82,560,1,1,1,3,Lost,Mumbai,One-time
CUST01721,2025-12-15,33,618125.5,16,5,5,5,15,Champions,Bengaluru,Loyal
CUST01722,2025-11-27,10,192428.12,34,4,3,3,10,Loyal Customers,Bengaluru,Regular
CUST01723,2025-12-13,6,100126.07,18,4,2,2,8,New / Promising,Delhi NCR,Occasional
CUST01724,2025-12-20,6,36266.49,11,5,2,1,8,New / Promising,Pune,Occasional
CUST01725,2024-09-02,16,448997.2,485,1,4,5,10,At Risk,Mumbai,Regular
CUST01726,2025-02-24,41,872436.22,310,2,5,5,12,At Risk,Delhi NCR,Loyal
CUST01727,2025-12-01,20,367523.08999999997,30,4,5,4,13,Champions,Hyderabad,Regular
CUST01728,2025-03-25,5,145928.12,281,2,2,3,7,Needs Attention,Delhi NCR,One-time
CUST01729,2025-12-05,25,718205.35,26,4,5,5,14,Champions,Pune,Loyal
CUST01730,2025-12-21,10,279555.64,10,5,3,4,12,Loyal Customers,Delhi NCR,Regular
CUST01731,2025-02-05,1,25119.47,329,1,1,1,3,Lost,Delhi NCR,One-time
CUST01732,2025-12-14,29,600197.04,17,4,5,5,14,Champions,Chennai,Loyal
CUST01733,2024-10-06,7,196542.25,451,1,3,3,7,At Risk,Delhi NCR,Occasional
CUST01734,2025-12-29,14,193810.43,2,5,4,3,12,Loyal Customers,Delhi NCR,Regular
CUST01735,2025-01-12,4,113953.81,353,1,2,2,5,Lost,Chennai,One-time
CUST01736,2025-10-16,5,92769.97,76,3,2,2,7,Needs Attention,Hyderabad,Occasional
CUST01737,2024-09-23,1,32439.37,464,1,1,1,3,Lost,Pune,One-time
CUST01738,2025-10-08,8,104784.13,84,3,3,2,8,Loyal Customers,Mumbai,Regular
CUST01739,2025-09-15,3,76970.63,107,3,1,2,6,Needs Attention,Mumbai,Occasional
CUST01740,2025-08-05,4,89057.75,148,3,2,2,7,Needs Attention,Pune,Occasional
CUST01741,2025-01-12,13,282847.24,353,1,4,4,9,At Risk,Mumbai,Regular
CUST01742,2025-10-30,8,184124.11,62,3,3,3,9,Loyal Customers,Delhi NCR,Regular
CUST01743,2025-12-29,33,897711.63,2,5,5,5,15,Champions,Hyderabad,Loyal
CUST01744,2024-12-27,1,1245.83,369,1,1,1,3,Lost,Delhi NCR,One-time
CUST01745,2025-06-19,5,42829.47,195,2,2,1,5,Lost,Mumbai,Occasional
CUST01746,2025-12-24,5,72606.34,7,5,2,2,9,New / Promising,Mumbai,Occasional
CUST01747,2025-10-01,8,235888.88,91,3,3,3,9,Loyal Customers,Bengaluru,Occasional
CUST01748,2025-09-10,10,183886.56,112,3,3,3,9,Loyal Customers,Pune,Occasional
CUST01749,2025-09-07,13,390949.41,115,3,4,4,11,Loyal Customers,Chennai,Regular
CUST01750,2025-12-25,16,268054.82,6,5,4,4,13,Champions,Mumbai,Regular
CUST01751,2025-12-12,9,149095.33,19,4,3,3,10,Loyal Customers,Mumbai,Occasional
CUST01752,2025-03-03,14,200316.15999999997,303,2,4,3,9,At Risk,Bengaluru,Regular
CUST01753,2025-08-03,1,1439.7,150,3,1,1,5,Needs Attention,Delhi NCR,One-time
CUST01754,2025-03-18,5,83554.18999999999,288,2,2,2,6,Lost,Bengaluru,One-time
CUST01755,2025-11-14,14,446743.33,47,3,4,5,12,Loyal Customers,Chennai,Regular
CUST01756,2025-05-28,5,39990.259999999995,217,2,2,1,5,Lost,Bengaluru,Occasional
CUST01757,2025-12-24,18,428753.54000000004,7,5,5,5,15,Champions,Delhi NCR,Loyal
CUST01758,2025-03-22,2,25957.41,284,2,1,1,4,Lost,Kolkata,One-time
CUST01759,2025-06-25,1,57530.5,189,2,1,1,4,Lost,Mumbai,One-time
CUST01760,2025-01-20,6,35202.66,345,1,2,1,4,Lost,Kolkata,One-time
CUST01761,2025-12-26,13,252049.51,5,5,4,4,13,Champions,Bengaluru,Regular
CUST01762,2024-10-17,18,518530.76,440,1,5,5,11,At Risk,Bengaluru,Regular
CUST01763,2025-12-08,10,217550.13,23,4,3,3,10,Loyal Customers,Chennai,Regular
CUST01764,2025-11-23,20,313395.8,38,4,5,4,13,Champions,Bengaluru,Loyal
CUST01765,2025-12-29,37,960444.82,2,5,5,5,15,Champions,Bengaluru,Loyal
CUST01766,2025-12-29,27,529592.71,2,5,5,5,15,Champions,Delhi NCR,Loyal
CUST01767,2024-04-23,2,5572.3,617,1,1,1,3,Lost,Pune,One-time
CUST01768,2025-12-14,24,763523.85,17,4,5,5,14,Champions,Bengaluru,Loyal
CUST01769,2025-12-20,18,337734.48,11,5,5,4,14,Champions,Mumbai,Loyal
CUST01770,2025-02-25,1,2494.83,309,2,1,1,4,Lost,Pune,One-time
CUST01771,2025-04-28,2,10458.51,247,2,1,1,4,Lost,Pune,Occasional
CUST01772,2025-11-02,3,55793.79,59,3,1,1,5,Needs Attention,Delhi NCR,Occasional
CUST01773,2025-05-25,1,2273.8999999999996,220,2,1,1,4,Lost,Mumbai,Occasional
CUST01774,2025-02-15,7,130751.48,319,2,3,2,7,At Risk,Bengaluru,One-time
CUST01775,2025-05-04,2,126765.79999999999,241,2,1,2,5,Lost,Mumbai,Occasional
CUST01776,2024-12-17,8,220681.12,379,1,3,3,7,At Risk,Mumbai,Occasional
CUST01777,2025-03-02,5,136363.3,304,2,2,2,6,Lost,Bengaluru,Occasional
CUST01778,2025-12-24,10,152389.86,7,5,3,3,11,Loyal Customers,Mumbai,Regular
CUST01779,2025-12-27,20,569138.48,4,5,5,5,15,Champions,Delhi NCR,Regular
CUST01780,2025-09-22,12,175530.37,100,3,4,3,10,Loyal Customers,Pune,Regular
CUST01781,2025-12-16,19,328875.87,15,5,5,4,14,Champions,Delhi NCR,Regular
CUST01782,2025-12-30,7,129695.73000000001,1,5,3,2,10,Loyal Customers,Kolkata,Occasional
CUST01783,2025-06-16,8,232891.31,198,2,3,3,8,At Risk,Chennai,Regular
CUST01784,2025-12-19,16,244876.26,12,5,4,4,13,Champions,Bengaluru,Regular
CUST01785,2025-12-10,7,104529.29,21,4,3,2,9,Loyal Customers,Kolkata,Regular
CUST01786,2024-10-06,4,86828.35,451,1,2,2,5,Lost,Chennai,One-time
CUST01787,2025-12-26,12,154299.18000000002,5,5,4,3,12,Loyal Customers,Delhi NCR,Regular
CUST01788,2025-11-09,7,116464.43,52,3,3,2,8,Loyal Customers,Hyderabad,Occasional
CUST01789,2025-01-24,2,52938.62,341,1,1,1,3,Lost,Mumbai,One-time
CUST01790,2025-12-01,28,469610.76,30,4,5,5,14,Champions,Pune,Loyal
CUST01791,2025-12-21,12,219402.55,10,5,4,3,12,Loyal Customers,Bengaluru,Occasional
CUST01792,2025-10-31,16,428371.67000000004,61,3,4,5,12,Loyal Customers,Mumbai,Regular
CUST01793,2025-03-21,6,159292.25,285,2,2,3,7,Needs Attention,Delhi NCR,Regular
CUST01794,2025-04-06,4,86271.09,269,2,2,2,6,Lost,Kolkata,Occasional
CUST01795,2025-03-28,2,16939.93,278,2,1,1,4,Lost,Delhi NCR,One-time
CUST01796,2025-11-12,17,354733.88,49,3,4,4,11,Loyal Customers,Mumbai,Regular
CUST01797,2025-11-06,5,114822.58,55,3,2,2,7,Needs Attention,Mumbai,Occasional
CUST01798,2025-03-09,17,400101.77,297,2,4,4,10,At Risk,Bengaluru,Regular
CUST01799,2025-11-30,5,68089.34,31,4,2,2,8,New / Promising,Chennai,Occasional
CUST01800,2025-05-29,6,65486.5,216,2,2,2,6,Lost,Hyderabad,Occasional
CUST01801,2025-06-26,6,291420.98,188,2,2,4,8,Needs Attention,Bengaluru,Occasional
CUST01802,2025-12-16,7,144642.61,15,5,3,3,11,Loyal Customers,Mumbai,Occasional
CUST01803,2025-12-25,26,612604.67,6,5,5,5,15,Champions,Mumbai,Loyal
CUST01804,2025-12-04,10,109724.22,27,4,3,2,9,Loyal Customers,Bengaluru,Occasional
CUST01805,2025-10-28,9,229775.89,64,3,3,3,9,Loyal Customers,Hyderabad,Occasional
CUST01806,2025-12-04,7,191935.01,27,4,3,3,10,Loyal Customers,Hyderabad,Occasional
CUST01807,2025-12-17,25,445843.28,14,5,5,5,15,Champions,Delhi NCR,Loyal
CUST01808,2025-11-02,17,259693.4,59,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST01809,2025-12-20,14,291003.38,11,5,4,4,13,Champions,Bengaluru,Regular
CUST01810,2025-12-29,28,432044.0,2,5,5,5,15,Champions,Bengaluru,Loyal
CUST01811,2025-03-02,11,249404.83000000002,304,2,3,4,9,At Risk,Bengaluru,Regular
CUST01812,2025-05-30,11,74111.17,215,2,3,2,7,At Risk,Pune,Regular
CUST01813,2025-11-15,4,7507.7,46,3,2,1,6,Needs Attention,Bengaluru,Occasional
CUST01814,2025-11-22,11,196539.46,39,4,3,3,10,Loyal Customers,Kolkata,Regular
CUST01815,2025-02-21,1,54490.520000000004,313,2,1,1,4,Lost,Bengaluru,One-time
CUST01816,2025-12-29,6,85620.64,2,5,2,2,9,New / Promising,Mumbai,Occasional
CUST01817,2025-05-27,6,89827.35,218,2,2,2,6,Lost,Delhi NCR,Occasional
CUST01818,2025-12-13,4,19538.079999999998,18,4,2,1,7,New / Promising,Bengaluru,Regular
CUST01819,2025-05-04,12,290960.98,241,2,4,4,10,At Risk,Bengaluru,Regular
CUST01820,2025-12-21,4,119335.86,10,5,2,2,9,New / Promising,Bengaluru,Occasional
CUST01821,2025-01-30,2,55795.19,335,1,1,1,3,Lost,Pune,One-time
CUST01822,2025-06-10,11,306629.83999999997,204,2,3,4,9,At Risk,Delhi NCR,Regular
CUST01823,2024-12-05,10,206633.18,391,1,3,3,7,At Risk,Pune,Occasional
CUST01824,2025-12-01,5,36401.23,30,4,2,1,7,New / Promising,Pune,Occasional
CUST01825,2025-11-04,6,141502.78,57,3,2,3,8,Needs Attention,Delhi NCR,Occasional
CUST01826,2025-12-03,24,734581.22,28,4,5,5,14,Champions,Delhi NCR,Loyal
CUST01827,2025-10-01,8,133075.24,91,3,3,2,8,Loyal Customers,Mumbai,Occasional
CUST01828,2025-12-29,8,91940.93,2,5,3,2,10,Loyal Customers,Delhi NCR,Regular
CUST01829,2025-02-07,4,60115.5,327,1,2,2,5,Lost,Hyderabad,One-time
CUST01830,2025-11-28,12,174463.74,33,4,4,3,11,Loyal Customers,Chennai,Regular
CUST01831,2025-10-27,9,220633.77,65,3,3,3,9,Loyal Customers,Bengaluru,Regular
CUST01832,2025-03-13,1,41619.19,293,2,1,1,4,Lost,Delhi NCR,One-time
CUST01833,2025-11-15,7,179934.86000000002,46,3,3,3,9,Loyal Customers,Pune,Regular
CUST01834,2025-04-26,14,395912.47,249,2,4,4,10,At Risk,Hyderabad,Regular
CUST01835,2025-12-17,13,194165.88,14,5,4,3,12,Loyal Customers,Delhi NCR,Regular
CUST01836,2025-12-20,24,464166.2,11,5,5,5,15,Champions,Hyderabad,Loyal
CUST01837,2025-12-29,49,1152459.28,2,5,5,5,15,Champions,Mumbai,Loyal
CUST01838,2024-10-09,11,508463.64,448,1,3,5,9,At Risk,Mumbai,Regular
CUST01839,2025-05-31,3,39316.11,214,2,1,1,4,Lost,Mumbai,Occasional
CUST01840,2025-01-07,2,5664.639999999999,358,1,1,1,3,Lost,Mumbai,Occasional
CUST01841,2025-12-14,24,509720.52,17,4,5,5,14,Champions,Chennai,Loyal
CUST01842,2025-03-03,4,161495.22,303,2,2,3,7,Needs Attention,Bengaluru,Occasional
CUST01843,2025-11-29,15,221302.34000000003,32,4,4,3,11,Loyal Customers,Delhi NCR,Regular
CUST01844,2025-05-06,3,36983.88,239,2,1,1,4,Lost,Bengaluru,One-time
CUST01845,2025-10-22,15,307847.15,70,3,4,4,11,Loyal Customers,Delhi NCR,Regular
CUST01846,2024-12-01,9,86790.3,395,1,3,2,6,At Risk,Delhi NCR,Occasional
CUST01847,2025-12-25,9,143833.88999999998,6,5,3,3,11,Loyal Customers,Mumbai,Regular
CUST01848,2025-12-02,5,108000.39,29,4,2,2,8,New / Promising,Pune,Occasional
CUST01849,2025-12-12,16,328056.47,19,4,4,4,12,Champions,Mumbai,Regular
CUST01850,2025-09-13,6,219145.65,109,3,2,3,8,Needs Attention,Hyderabad,Occasional
CUST01851,2025-12-14,19,492057.38999999996,17,4,5,5,14,Champions,Mumbai,Regular
CUST01852,2025-05-02,3,52875.15,243,2,1,1,4,Lost,Hyderabad,One-time
CUST01853,2024-12-09,5,34092.21,387,1,2,1,4,Lost,Hyderabad,Occasional
CUST01854,2024-12-15,10,421190.95,381,1,3,5,9,At Risk,Mumbai,Occasional
CUST01855,2024-09-01,2,19120.52,486,1,1,1,3,Lost,Mumbai,One-time
CUST01856,2025-07-27,1,9664.37,157,3,1,1,5,Needs Attention,Kolkata,One-time
CUST01857,2025-06-03,16,288520.78,211,2,4,4,10,At Risk,Bengaluru,Regular
CUST01858,2025-12-09,12,332816.39,22,4,4,4,12,Champions,Pune,Regular
CUST01859,2025-12-05,32,721348.17,26,4,5,5,14,Champions,Mumbai,Regular
CUST01860,2025-11-22,5,62532.71,39,4,2,2,8,New / Promising,Delhi NCR,Regular
CUST01861,2025-03-30,9,112070.16,276,2,3,2,7,At Risk,Bengaluru,Occasional
CUST01862,2024-10-21,5,119208.51000000001,436,1,2,2,5,Lost,Chennai,One-time
CUST01863,2024-10-13,3,57489.34,444,1,1,1,3,Lost,Delhi NCR,One-time
CUST01864,2025-06-26,2,49357.3,188,2,1,1,4,Lost,Hyderabad,Occasional
CUST01865,2025-06-14,3,58177.97,200,2,1,2,5,Lost,Pune,Occasional
CUST01866,2025-02-24,5,42925.17,310,2,2,1,5,Lost,Mumbai,One-time
CUST01867,2024-09-29,3,70290.03,458,1,1,2,4,Lost,Delhi NCR,One-time
CUST01868,2025-12-11,16,212632.63,20,4,4,3,11,Loyal Customers,Delhi NCR,Regular
CUST01869,2025-12-22,6,168776.6,9,5,2,3,10,New / Promising,Bengaluru,Occasional
CUST01870,2025-10-16,2,51613.08,76,3,1,1,5,Needs Attention,Pune,One-time
CUST01871,2025-12-24,24,593013.54,7,5,5,5,15,Champions,Bengaluru,Regular
CUST01872,2025-12-26,12,271815.32,5,5,4,4,13,Champions,Delhi NCR,Regular
CUST01873,2024-08-23,4,130313.09,495,1,2,2,5,Lost,Pune,One-time
CUST01874,2025-10-19,1,4371.12,73,3,1,1,5,Needs Attention,Bengaluru,One-time
CUST01875,2025-03-10,1,4330.42,296,2,1,1,4,Lost,Bengaluru,One-time
CUST01876,2025-11-18,9,237363.60000000003,43,4,3,3,10,Loyal Customers,Bengaluru,Occasional
CUST01877,2025-11-01,10,171816.85,60,3,3,3,9,Loyal Customers,Delhi NCR,Regular
CUST01878,2025-12-24,17,471978.24,7,5,4,5,14,Champions,Pune,Regular
CUST01879,2025-04-01,2,15928.369999999999,274,2,1,1,4,Lost,Delhi NCR,Occasional
CUST01880,2025-07-19,5,76395.25,165,2,2,2,6,Lost,Delhi NCR,Occasional
CUST01881,2025-02-09,6,123951.56,325,1,2,2,5,Lost,Mumbai,Occasional
CUST01882,2025-10-17,3,23293.12,75,3,1,1,5,Needs Attention,Bengaluru,Occasional
CUST01883,2025-06-23,6,108284.46,191,2,2,2,6,Lost,Pune,Regular
CUST01884,2025-03-14,6,115906.78,292,2,2,2,6,Lost,Delhi NCR,Occasional
CUST01885,2025-12-22,16,319115.41000000003,9,5,4,4,13,Champions,Chennai,Regular
CUST01886,2025-12-01,9,106844.4,30,4,3,2,9,Loyal Customers,Chennai,Regular
CUST01887,2025-12-27,28,615116.5,4,5,5,5,15,Champions,Mumbai,Loyal
CUST01888,2025-03-07,7,90073.57,299,2,3,2,7,At Risk,Pune,Regular
CUST01889,2025-06-01,1,4095.0,213,2,1,1,4,Lost,Delhi NCR,One-time
CUST01890,2025-12-07,12,260465.16,24,4,4,4,12,Champions,Kolkata,Regular
CUST01891,2025-11-30,11,307116.26,31,4,3,4,11,Loyal Customers,Delhi NCR,Regular
